date	Restaurant_ID
1996-09-23 15:19:28	36
1996-09-23 15:20:20	456
1996-09-23 15:23:12	599
1996-09-23 15:25:54	553
1996-09-23 15:30:01	38
1996-09-23 14:23:16	538
1996-09-23 15:30:57	665
1996-09-22 13:12:43	203
1996-09-23 14:58:10	192
1996-09-23 15:24:46	589
1996-09-23 15:00:36	14
1996-09-23 11:11:08	359
1996-09-23 14:50:50	129
1996-09-22 13:52:13	123
1996-09-24 11:03:15	627
1996-09-23 11:24:11	502
1996-09-22 11:03:10	119
1996-09-24 11:16:34	64
1996-09-23 12:33:13	288
1996-09-24 12:14:00	193
1996-09-24 13:50:25	334
1996-09-24 14:30:05	481
1996-09-24 14:31:06	201
1996-09-24 14:33:24	110
1996-09-24 14:37:28	438
1996-09-24 14:37:10	434
1996-09-24 15:11:05	54
1996-09-24 15:40:13	562
1996-09-24 15:47:07	133
1996-09-24 15:44:20	107
1996-09-24 15:41:33	17
1996-09-24 15:57:48	100
1996-09-24 15:59:57	144
1996-09-25 11:11:17	553
1996-09-25 11:13:31	525
1996-09-25 11:14:54	556
1996-09-25 11:25:08	223
1996-09-25 12:41:17	223
1996-09-25 13:13:35	583
1996-09-25 13:17:06	646
1996-09-25 14:50:07	137
1996-09-25 15:12:27	418
1996-09-24 15:59:50	334
1996-09-26 11:10:52	496
1996-09-26 11:16:51	99
1996-09-26 11:16:37	504
1996-09-26 11:21:48	525
1996-09-26 11:22:22	537
1996-09-26 11:23:53	122
1996-09-26 11:26:29	541
1996-09-26 11:32:10	166
1996-09-26 11:34:29	483
1996-09-26 11:41:45	30
1996-09-26 12:15:29	496
1996-09-26 13:28:19	464
1996-09-26 13:38:39	671
1996-09-26 14:10:03	426
1996-09-26 14:20:23	415
1996-09-26 14:23:57	497
1996-09-26 15:29:25	152
1996-09-27 12:49:31	219
1996-09-27 12:51:57	54
1996-09-27 15:00:26	163
1996-09-27 15:42:13	429
1996-09-27 15:50:18	110
1996-09-28 11:54:47	17
1996-09-28 11:58:17	407
1996-09-28 12:04:13	555
1996-09-28 12:09:30	334
1996-09-28 12:10:59	543
1996-09-28 12:13:11	130
1996-09-28 12:15:16	555
1996-09-28 12:44:17	368
1996-09-28 15:10:38	0
1996-09-28 15:24:13	476
1996-09-27 15:53:42	46
1996-09-29 12:26:54	426
1996-09-29 12:28:39	560
1996-09-29 12:33:13	316
1996-09-30 12:38:42	230
1996-09-30 13:17:30	162
1996-09-30 13:21:51	637
1996-09-30 13:24:56	338
1996-09-30 15:30:46	123
1996-09-30 15:32:05	250
1996-09-25 15:47:47	585
1996-10-01 11:32:27	505
1996-10-01 11:34:23	245
1996-10-01 11:35:11	438
1996-10-01 11:49:19	558
1996-10-01 12:04:50	598
1996-10-02 12:08:03	622
1996-10-02 12:26:25	30
1996-10-02 13:04:20	369
1996-10-02 13:21:00	397
1996-10-02 13:30:46	521
1996-10-02 13:48:24	406
1996-10-02 13:58:42	99
1996-10-02 14:02:16	521
1996-10-02 14:16:33	288
1996-10-02 14:21:09	163
1996-10-02 14:24:51	466
1996-10-02 14:27:38	559
1996-10-02 15:04:56	192
1996-10-03 11:00:23	529
1996-10-03 11:01:19	350
1996-10-03 11:04:36	407
1996-10-03 11:13:08	543
1996-10-03 11:24:56	341
1996-10-03 12:41:41	459
1996-10-03 12:43:10	110
1996-09-25 12:43:42	525
1996-10-03 12:56:26	86
1996-10-03 12:57:15	134
1996-10-03 13:06:14	334
1996-10-03 13:09:28	230
1996-10-03 13:19:38	234
1996-10-03 13:22:48	505
1996-10-03 13:45:05	313
1996-10-03 13:53:58	163
1996-10-03 13:56:06	460
1996-10-03 13:58:34	230
1996-10-03 14:04:06	134
1996-10-03 14:07:25	17
1996-10-03 14:10:22	192
1996-10-03 14:13:39	420
1996-10-03 15:23:43	203
1996-10-03 15:25:17	510
1996-10-01 12:13:22	496
1996-10-04 11:08:56	144
1996-10-04 12:08:10	119
1996-10-04 12:10:35	119
1996-10-04 12:13:25	287
1996-10-04 12:14:03	36
1996-10-04 12:20:10	380
1996-10-03 14:17:02	491
1996-10-04 13:33:38	671
1996-10-04 13:35:18	624
1996-10-04 13:39:47	341
1996-10-04 13:47:04	95
1996-10-04 13:51:18	598
1996-10-04 14:49:28	99
1996-10-04 14:51:00	491
1996-10-04 14:52:13	95
1996-10-04 14:53:28	275
1996-10-04 14:56:15	648
1996-10-05 12:18:51	478
1996-10-05 14:18:32	110
1996-10-05 14:21:52	244
1996-10-05 14:31:28	17
1996-10-05 14:50:47	122
1996-10-05 14:55:35	334
1996-10-05 15:38:21	529
1996-10-05 15:41:39	553
1996-10-01 12:12:02	415
1996-10-06 12:50:24	437
1996-10-07 12:01:32	508
1996-10-07 12:02:50	491
1996-10-07 12:58:22	86
1996-10-07 15:14:11	543
1996-09-26 11:18:46	336
1996-09-24 14:11:47	87
1996-10-08 12:07:51	671
1996-10-08 12:21:43	166
1996-10-04 13:48:42	134
1996-10-08 13:00:32	133
1996-10-09 13:01:47	334
1996-10-09 13:04:51	664
1996-10-09 15:06:00	346
1996-10-09 15:08:56	44
1996-10-09 15:16:05	275
1996-09-27 15:45:52	95
1996-10-10 11:09:52	17
1996-10-10 13:56:51	100
1996-10-03 12:44:53	316
1996-10-11 11:09:17	52
1996-10-10 11:52:07	148
1996-10-12 13:21:28	44
1996-10-12 13:23:28	643
1996-10-09 15:44:01	186
1996-10-13 11:18:38	560
1996-10-09 15:42:34	466
1996-10-14 11:05:33	354
1996-10-14 12:06:50	207
1996-10-14 12:14:05	380
1996-10-14 12:15:29	220
1996-10-14 12:19:10	598
1996-10-14 12:22:28	30
1996-10-14 12:40:13	230
1996-10-14 12:41:17	244
1996-10-14 12:26:49	407
1996-10-14 12:50:58	624
1996-10-14 13:42:59	164
1996-10-14 13:46:38	308
1996-10-14 13:57:44	652
1996-10-14 14:03:12	418
1996-10-14 14:17:20	197
1996-09-28 14:00:25	54
1996-10-14 15:11:19	99
1996-10-12 12:36:19	308
1996-10-11 11:13:27	167
1996-09-25 13:20:35	653
1996-10-15 12:15:37	164
1996-10-15 12:20:48	380
1996-10-15 12:22:11	230
1996-10-15 12:23:23	97
1996-10-15 12:56:46	437
1996-10-15 13:06:26	207
1996-10-15 13:06:09	613
1996-10-15 13:55:51	86
1996-10-15 14:01:01	53
1996-10-15 14:02:13	613
1996-10-15 14:00:55	334
1996-10-15 15:13:36	205
1996-10-15 15:43:19	17
1996-10-15 15:44:21	331
1996-10-15 15:45:45	17
1996-10-12 12:34:37	96
1996-09-25 14:06:09	260
1996-10-16 11:32:24	59
1996-10-16 11:35:27	275
1996-10-16 11:40:28	670
1996-10-16 11:47:03	317
1996-10-16 11:46:25	1
1996-10-16 12:05:35	99
1996-10-16 12:03:13	407
1996-10-16 12:07:06	66
1996-10-16 11:50:27	169
1996-10-16 12:18:27	229
1996-10-16 12:19:32	636
1996-10-16 12:09:41	122
1996-10-14 12:46:03	359
1996-10-16 12:26:32	615
1996-10-16 13:03:01	244
1996-10-16 12:29:45	627
1996-10-16 13:32:19	407
1996-10-16 13:36:24	496
1996-10-16 13:38:51	300
1996-10-16 13:44:47	654
1996-10-16 13:05:20	260
1996-10-16 13:51:11	276
1996-10-16 14:25:24	503
1996-10-16 14:28:07	230
1996-10-16 14:29:39	350
1996-10-16 14:32:02	621
1996-10-16 14:32:51	476
1996-10-16 14:39:19	394
1996-10-16 15:47:35	553
1996-10-16 15:48:56	665
1996-10-16 14:42:01	77
1996-10-08 13:29:58	261
1996-10-17 13:46:32	195
1996-10-17 13:51:34	219
1996-10-18 11:58:03	407
1996-10-18 12:00:47	622
1996-10-18 12:02:36	538
1996-10-18 12:03:17	346
1996-10-18 12:13:37	87
1996-10-18 12:14:26	192
1996-10-18 12:16:25	206
1996-10-18 12:16:51	222
1996-10-18 12:19:14	126
1996-10-18 12:21:54	559
1996-10-18 12:22:54	54
1996-10-18 12:24:34	323
1996-10-18 12:25:56	336
1996-10-18 12:28:22	341
1996-10-18 12:32:11	671
1996-10-18 12:35:12	407
1996-10-18 12:36:11	299
1996-10-18 12:40:30	591
1996-10-18 12:40:41	99
1996-10-18 12:43:53	480
1996-10-18 12:45:16	661
1996-10-18 12:46:36	291
1996-10-18 12:46:59	540
1996-10-18 12:52:44	89
1996-10-18 12:57:50	334
1996-10-18 13:58:58	224
1996-10-18 14:46:12	427
1996-10-19 14:17:26	672
1996-10-20 12:29:58	378
1996-10-20 12:31:58	558
1996-10-20 12:34:10	315
1996-10-20 12:36:08	368
1996-10-20 13:47:29	438
1996-10-05 14:58:44	77
1996-10-21 12:08:13	358
1996-10-21 12:15:44	317
1996-10-21 12:43:09	356
1996-10-21 13:55:10	344
1996-10-21 13:56:03	120
1996-10-21 13:57:16	153
1996-10-21 13:58:29	407
1996-10-21 14:05:30	334
1996-10-21 14:07:33	374
1996-10-21 14:08:34	221
1996-10-21 14:15:33	308
1996-10-21 14:32:45	66
1996-10-21 15:25:58	163
1996-10-21 15:40:19	17
1996-10-21 15:43:23	44
1996-10-21 15:46:45	517
1996-10-22 14:31:59	99
1996-10-22 14:40:28	449
1996-10-22 14:43:05	407
1996-10-22 14:36:33	378
1996-10-22 14:54:36	343
1996-10-22 14:56:40	164
1996-10-22 14:57:42	558
1996-10-22 14:58:58	216
1996-10-22 15:39:15	223
1996-10-22 15:41:12	570
1996-10-22 15:46:31	34
1996-10-18 15:16:51	255
1996-10-22 14:59:36	333
1996-10-19 15:44:48	543
1996-10-23 11:44:47	665
1996-10-23 11:51:12	99
1996-10-08 11:42:52	104
1996-10-23 12:57:05	644
1996-10-16 13:48:28	615
1996-10-23 15:11:25	542
1996-10-24 11:12:29	296
1996-10-24 11:21:48	341
1996-10-24 12:35:16	510
1996-10-24 14:49:18	58
1996-10-24 14:51:34	452
1996-10-24 15:19:21	175
1996-10-24 15:23:42	131
1996-10-24 15:29:59	505
1996-10-25 11:14:54	445
1996-10-25 11:18:35	652
1996-10-25 11:23:44	95
1996-10-25 13:47:45	640
1996-10-25 14:53:51	438
1996-10-25 14:55:04	398
1996-10-25 15:47:17	437
1996-10-25 15:49:07	229
1996-10-25 15:58:00	211
1996-10-25 15:58:50	47
1996-10-25 15:59:19	577
1996-10-17 15:45:38	17
1996-10-26 12:14:44	543
1996-10-26 12:14:04	99
1996-10-26 12:30:44	557
1996-10-26 12:34:38	476
1996-10-26 14:14:01	577
1996-10-26 15:26:29	53
1996-10-26 15:46:57	318
1996-10-26 15:57:30	620
1996-10-26 15:51:28	371
1996-10-17 15:46:55	53
1996-10-27 14:53:18	4
1996-10-28 11:18:21	445
1996-10-28 11:26:43	34
1996-10-28 11:28:03	438
1996-10-28 11:32:57	194
1996-10-28 11:46:07	475
1996-10-28 11:05:38	116
1996-10-28 13:06:40	90
1996-10-28 14:00:51	407
1996-10-28 14:03:08	308
1996-10-28 14:07:44	193
1996-10-28 14:42:53	437
1996-10-28 14:53:31	564
1996-10-29 11:36:47	341
1996-10-28 15:09:16	627
1996-10-29 12:40:43	463
1996-10-29 12:48:54	398
1996-10-29 12:49:18	97
1996-10-29 13:12:22	105
1996-10-29 14:23:15	400
1996-10-30 11:08:00	287
1996-10-30 12:54:50	538
1996-10-30 14:15:14	598
1996-10-30 14:58:30	110
1996-10-28 11:47:17	358
1996-10-31 11:23:24	226
1996-10-31 11:29:21	207
1996-10-31 12:20:17	192
1996-10-23 12:56:37	111
1996-10-23 12:59:45	219
1996-11-01 11:32:33	274
1996-11-01 11:34:48	502
1996-11-01 11:36:02	322
1996-11-01 11:37:22	287
1996-11-01 12:09:55	14
1996-11-01 12:12:56	17
1996-11-01 11:52:57	585
1996-11-01 12:15:27	17
1996-11-01 11:55:21	334
1996-11-01 12:23:46	70
1996-11-01 12:30:31	378
1996-11-01 12:31:49	316
1996-11-01 12:42:17	130
1996-11-01 13:00:30	546
1996-11-01 12:24:59	643
1996-11-01 13:06:39	107
1996-11-01 13:09:49	277
1996-10-31 12:32:09	166
1996-11-01 13:11:23	612
1996-11-01 13:12:26	665
1996-11-01 13:31:15	30
1996-11-01 14:08:34	175
1996-11-01 14:57:34	230
1996-11-01 15:37:03	573
1996-11-01 15:37:47	407
1996-11-01 15:38:54	82
1996-11-02 12:54:18	481
1996-11-02 12:57:36	105
1996-11-02 13:26:01	537
1996-11-02 14:20:47	229
1996-11-02 14:21:09	229
1996-11-02 15:13:43	230
1996-11-02 15:31:15	219
1996-10-29 13:15:19	99
1996-11-01 11:22:55	15
1996-11-04 12:08:20	133
1996-11-04 12:15:41	334
1996-11-04 12:18:39	564
1996-11-04 12:23:12	274
1996-11-04 14:24:47	219
1996-11-04 14:32:13	627
1996-11-04 14:33:43	627
1996-10-14 15:12:08	390
1996-11-05 11:40:42	610
1996-11-05 11:50:07	464
1996-11-05 11:53:24	466
1996-11-05 12:57:08	174
1996-11-05 11:26:04	341
1996-10-30 12:27:30	230
1996-11-06 11:05:02	19
1996-11-06 11:07:11	529
1996-11-06 11:09:17	52
1996-11-01 12:59:36	553
1996-11-01 13:17:55	44
1996-10-30 12:28:51	612
1996-11-07 11:08:25	64
1996-11-07 11:12:55	64
1996-11-07 13:18:49	14
1996-11-07 13:52:45	99
1996-11-07 15:14:13	175
1996-11-07 15:18:56	17
1996-11-07 15:21:46	17
1996-09-27 11:25:37	496
1996-10-24 14:53:11	217
1996-11-08 11:01:32	322
1996-11-08 11:04:12	529
1996-11-08 11:09:38	630
1996-11-08 13:11:24	334
1996-10-15 12:57:13	661
1996-11-08 13:47:19	312
1996-11-08 13:48:31	538
1996-11-08 15:32:44	334
1996-11-08 15:34:03	585
1996-11-08 15:38:55	597
1996-09-26 15:31:56	126
1996-11-08 15:56:00	179
1996-11-08 15:58:08	34
1996-11-07 15:59:18	17
1996-11-09 13:54:43	137
1996-11-09 13:59:32	86
1996-11-10 12:05:16	670
1996-11-10 15:36:06	242
1996-11-10 13:25:35	387
1996-11-02 15:31:04	550
1996-11-11 13:08:28	505
1996-11-11 13:08:35	460
1996-11-11 15:42:26	175
1996-11-11 15:44:52	599
1996-11-11 15:45:50	219
1996-11-12 12:46:43	244
1996-11-12 12:52:28	348
1996-11-12 13:12:01	449
1996-11-12 13:14:06	224
1996-11-12 14:47:54	289
1996-11-12 14:49:57	413
1996-11-12 14:58:29	166
1996-11-12 15:02:19	543
1996-11-12 15:37:59	585
1996-11-12 15:45:57	400
1996-11-13 11:44:59	619
1996-11-13 11:47:40	592
1996-11-13 12:02:55	543
1996-11-13 12:04:11	543
1996-11-13 12:07:12	334
1996-11-13 12:08:24	624
1996-11-13 12:13:08	400
1996-11-13 14:16:40	7
1996-11-13 14:53:33	14
1996-11-14 14:12:45	457
1996-11-01 14:13:37	50
1996-11-10 13:27:38	229
1996-11-15 11:11:24	99
1996-10-23 12:51:49	475
1996-11-01 12:43:47	517
1996-09-30 12:43:49	334
1996-10-11 15:54:17	463
1996-09-27 13:08:56	378
1996-10-23 12:36:55	127
1996-10-13 13:35:02	369
1996-10-12 14:19:32	47
1996-11-04 12:24:15	630
1996-10-15 13:05:27	630
1996-10-26 12:52:40	294
1996-11-08 11:16:55	534
1996-11-02 12:59:00	141
1996-10-14 14:10:28	303
1996-10-18 12:59:42	334
1996-10-21 12:17:50	407
1996-10-02 12:10:54	230
1996-11-01 15:40:49	36
1996-10-24 12:35:56	159
1996-10-20 12:37:12	67
1996-10-22 13:16:47	426
1996-09-26 14:01:32	296
1996-10-27 15:25:30	407
1996-10-18 13:34:12	546
1996-11-04 13:01:35	475
1996-10-07 15:23:03	166
1996-09-28 12:16:17	53
1996-10-30 15:01:36	652
1996-10-15 13:19:43	504
1996-11-05 11:42:50	192
1996-10-23 13:12:24	97
1996-10-03 11:14:08	501
1996-11-13 15:55:15	537
1996-10-25 14:56:28	640
1996-11-03 12:37:35	175
1996-10-05 14:23:59	47
1996-10-05 12:20:43	137
1996-10-04 13:53:17	378
1996-10-16 15:50:25	665
1996-10-09 13:06:35	437
1996-10-30 15:40:46	364
1996-10-01 11:41:04	54
1996-10-27 14:02:01	457
1996-11-09 14:06:32	137
1996-10-21 12:47:55	356
1996-11-02 11:00:43	543
1996-10-12 11:22:15	393
1996-10-03 13:27:03	486
1996-10-26 15:58:44	105
1996-10-09 15:18:32	107
1996-10-10 14:00:30	163
1996-10-25 14:38:35	222
1996-10-16 14:52:54	452
1996-10-26 15:53:56	227
1996-11-15 13:29:06	14
1996-11-09 13:58:21	0
1996-10-20 15:00:33	106
1996-10-16 13:59:20	246
1996-11-13 12:13:58	207
1996-10-04 13:55:52	334
1996-10-15 12:58:33	654
1996-10-04 15:53:32	507
1996-10-11 11:36:07	4
1996-11-01 11:39:44	648
1996-10-08 12:24:11	650
1996-10-19 12:28:06	303
1996-10-31 12:24:56	407
1996-10-06 12:51:07	437
1996-10-26 12:37:19	334
1996-11-05 14:00:04	167
1996-10-13 11:24:08	77
1996-10-26 14:46:29	581
1996-10-28 11:04:04	317
1996-10-23 13:24:20	336
1996-09-30 11:22:48	68
1996-11-01 13:37:28	308
1996-11-11 13:12:35	198
1996-10-04 14:11:29	166
1996-10-28 11:35:27	259
1996-11-02 14:21:53	46
1996-10-16 14:57:33	119
1996-10-02 14:10:56	334
1996-10-04 13:35:48	432
1996-09-30 13:26:55	342
1996-10-14 14:23:14	16
1996-11-11 13:10:52	145
1996-10-21 15:18:59	315
1996-10-25 11:26:58	671
1996-11-08 15:59:44	288
1996-11-15 13:23:39	356
1996-11-05 12:00:02	289
1996-10-08 13:59:03	34
1996-11-01 15:38:00	123
1996-09-27 15:30:34	368
1996-11-10 14:35:28	336
1996-10-26 14:27:30	3
1996-11-13 11:51:31	520
1996-10-02 15:20:00	457
1996-10-17 13:54:19	634
1996-10-02 14:16:37	224
1996-11-05 11:01:09	275
1996-10-24 15:14:17	122
1996-11-11 12:18:23	162
1996-10-05 12:55:08	645
1996-11-04 13:45:05	111
1996-10-02 12:27:58	505
1996-10-03 12:29:23	671
1996-10-15 15:47:48	279
1996-10-10 11:12:47	165
1996-10-02 15:07:49	378
1996-10-30 15:14:49	529
1996-11-12 15:49:13	64
1996-11-08 13:24:26	665
1996-11-06 11:11:35	564
1996-11-13 13:47:00	79
1996-10-29 13:58:12	203
1996-10-21 15:33:00	222
1996-10-09 14:25:46	585
1996-10-16 14:01:22	334
1996-10-04 12:20:52	532
1996-10-09 14:20:52	380
1996-10-03 15:16:11	597
1996-09-30 13:19:26	31
1996-11-12 15:27:25	192
1996-11-12 12:57:29	478
1996-09-26 11:33:10	118
1996-09-25 14:52:43	222
1996-10-12 13:25:55	671
1996-10-15 13:35:44	621
1996-11-01 13:29:33	469
1996-10-17 11:32:20	428
1996-10-04 15:16:00	276
1996-10-24 15:22:23	656
1996-10-14 15:15:53	488
1996-10-29 12:49:40	464
1996-10-02 15:42:09	634
1996-10-01 11:38:33	192
1996-10-29 11:48:41	275
1996-11-01 12:55:24	175
1996-10-04 11:14:16	603
1996-11-13 14:00:38	308
1996-11-01 12:33:03	122
1996-09-27 15:55:06	192
1996-10-28 13:19:46	603
1996-10-15 13:02:15	456
1996-11-02 15:41:23	317
1996-11-13 11:45:49	334
1996-09-26 14:42:22	1
1996-10-30 11:41:15	122
1996-09-28 15:27:04	312
1996-10-08 12:41:48	398
1996-11-07 15:22:27	505
1996-10-30 11:09:30	460
1996-09-30 13:28:42	499
1996-10-08 12:08:37	662
1996-09-24 13:11:30	650
1996-09-24 13:48:23	30
1996-11-10 15:43:06	242
1996-10-07 15:18:40	50
1996-10-18 11:40:39	555
1996-10-02 14:30:09	260
1996-11-10 11:39:38	631
1996-10-10 12:52:32	397
1996-09-24 12:23:37	133
1996-11-08 11:51:09	205
1996-10-22 15:48:09	638
1996-10-20 15:43:55	122
1996-10-22 15:01:04	197
1996-10-13 15:39:58	101
1996-10-27 15:20:08	62
1996-11-05 12:58:42	308
1996-11-12 15:04:10	17
1996-09-24 15:04:40	368
1996-10-24 11:22:56	400
1996-10-01 13:42:01	162
1996-11-13 14:56:44	369
1996-11-08 15:06:14	101
1996-10-17 15:20:43	407
1996-10-30 14:17:10	334
1996-11-02 14:16:29	303
1996-10-03 15:26:06	448
1996-10-04 12:15:10	520
1996-09-26 12:08:51	598
1996-10-29 13:09:38	133
1996-10-03 13:53:21	421
1996-10-01 12:04:53	569
1996-10-29 11:15:45	294
1996-10-25 14:04:36	640
1996-10-23 15:10:03	624
1996-11-14 15:00:25	541
1996-11-03 11:45:18	4
1996-10-10 13:31:12	595
1996-10-16 14:20:32	672
1996-10-15 14:02:55	504
1996-10-28 14:10:18	276
1996-11-06 11:17:18	214
1996-10-31 13:01:44	51
1996-10-04 15:13:57	493
1996-10-15 15:15:57	632
1996-09-25 15:13:52	347
1996-10-19 12:34:37	230
1996-11-11 14:41:44	247
1996-10-07 13:04:07	398
1996-10-16 14:11:52	489
1996-10-27 12:08:14	407
1996-10-03 13:51:40	54
1996-11-15 13:53:46	17
1996-11-15 14:48:54	44
1996-11-15 14:47:23	302
1996-11-15 14:57:11	220
1996-11-16 11:47:57	192
1996-11-16 11:50:23	543
1996-11-16 11:52:05	476
1996-11-16 11:53:13	449
1996-11-16 13:49:53	510
1996-11-16 13:51:45	460
1996-11-16 13:54:32	533
1996-11-16 13:58:40	407
1996-11-16 14:50:14	531
1996-11-16 15:50:57	133
1996-11-16 15:39:34	627
1996-11-18 13:15:13	186
1996-11-18 13:25:02	120
1996-11-18 14:51:02	665
1996-11-18 15:09:48	219
1996-11-16 13:49:48	179
1996-11-19 12:21:52	610
1996-11-19 12:24:12	564
1996-11-19 12:29:30	144
1996-11-19 12:37:16	543
1996-11-18 14:59:48	208
1996-11-20 11:02:17	10
1996-11-20 11:21:54	661
1996-11-20 11:27:48	52
1996-11-20 12:25:15	110
1996-11-20 12:26:54	155
1996-11-20 12:39:19	585
1996-11-20 14:38:50	166
1996-11-20 14:51:55	594
1996-11-20 14:53:30	475
1996-11-20 14:53:56	496
1996-11-20 14:59:05	334
1996-11-20 15:39:08	460
1996-11-20 15:48:28	508
1996-11-20 15:53:06	456
1996-11-20 15:53:57	21
1996-11-20 15:54:56	537
1996-11-20 15:56:35	407
1996-11-20 12:41:27	585
1996-11-21 14:54:02	465
1996-11-16 14:05:15	102
1996-11-19 14:41:15	202
1996-11-22 12:50:27	153
1996-11-22 14:16:45	418
1996-11-22 14:34:53	521
1996-11-23 12:05:25	591
1996-11-23 12:19:17	54
1996-11-23 13:32:17	254
1996-11-23 13:34:32	122
1996-11-23 13:38:24	280
1996-11-23 14:38:47	234
1996-11-23 14:44:09	615
1996-11-23 14:43:46	643
1996-11-23 14:46:14	662
1996-11-24 11:43:49	378
1996-11-24 13:16:20	459
1996-11-24 13:22:01	106
1996-11-24 13:57:38	394
1996-11-24 14:16:09	14
1996-11-24 14:57:44	249
1996-11-24 15:50:33	214
1996-11-25 11:21:38	195
1996-11-25 13:52:30	280
1996-11-25 14:02:58	346
1996-11-25 15:00:18	671
1996-11-25 15:03:59	289
1996-11-25 15:07:19	631
1996-11-26 13:14:09	333
1996-11-26 13:20:16	399
1996-11-26 13:24:07	345
1996-11-26 14:47:53	246
1996-11-26 14:51:53	122
1996-11-26 14:53:32	564
1996-11-26 14:59:16	670
1996-11-26 15:01:39	244
1996-11-26 15:03:15	426
1996-11-24 11:47:30	336
1996-11-26 15:23:49	97
1996-11-26 15:07:01	500
1996-11-27 11:54:22	459
1996-11-27 11:54:36	630
1996-11-27 11:55:29	341
